LHS_div_r,TED,VIX,SENT,FEDFUNDS,INTERNET,ERM,Euro,US_bond_spread,Credit_to_GDP,Market_cap_to_GDP,Num_public_firms,Trade_to_GDP,Turnover_Domest_Total,Agg_Fin_Risk,Agg_Econ_Risk,Agg_Pol_Risk,Life_Exp,REIT_Liq,Dev_PC1
-0.11907618071298863,-0.24287151538675691,-0.2367866893211324,0.3179981209407666,0.05286303735042927,0.23182070263141547,-0.32809049973034365,0.13075503623537094,-0.05268291575804174,0.1358000524635102,1,0.24179032561872307,0.28840035208336423,-0.03761210325615714,0.0293876518506129,0.42019770945546614,0.23857135468599877,0.22209865140592477,-0.2481445648661374,0.33687102331986224
0.03431846151867091,-5.24079384090413e-4,0.02098654504216212,0.03640575277698043,-0.03720217845801792,0.09966292234516393,-0.1025511304424556,-0.08034881840379482,-0.06228238085672694,0.008649054854748012,0.24179032561872307,1,0.15719347962695554,0.16818161051185773,0.024960446237175166,0.3363215816753059,0.1671564807374042,0.2695860006808755,-0.06707775679520327,0.14491949174877772
-0.29555774029600934,0.3192908337688176,0.22338351034267387,0.07475149005317169,-0.12454529469388378,0.47841125146831687,-0.32404626781844315,0.027972815999982983,-0.08179667876645769,0.20403850616000133,0.28840035208336423,0.15719347962695554,1,0.5812520018419229,-0.07224597457830129,0.5946469801471579,0.09611593725485448,0.3858115825877253,-0.4873568040557257,0.5165668442982652
-0.49314002376637367,0.6640483418613857,0.43152759053937584,-0.07888639519265099,-0.1617383885674206,0.48584323898385035,-0.18879463544529212,-0.09956085208369007,0.07268149502824067,0.19269634944748779,-0.03761210325615714,0.16818161051185773,0.5812520018419229,1,-0.02439970081302596,0.477289175597933,0.17898241086988229,0.3828553510317873,-0.5628607274400111,0.48796809219988335
-0.12544188542099996,-0.13221033382880448,-0.2790685475272591,-0.04371271733180145,-0.002274738871340134,0.04781269986932474,0.2402333367909346,-0.14950418846483043,-0.06721529104414622,0.03389772701626808,0.0293876518506129,0.024960446237175166,-0.07224597457830129,-0.02439970081302596,1,0.12289599268855472,-0.09976371843995148,-0.06624603574252527,-0.017197061088032282,0.05194867513438942
-0.15987878295564834,0.162988647792816,0.00496706099695144,0.16374263033648487,0.08989533589816086,0.13189039603462405,-0.31480901863881533,-0.42567610006669987,-0.25912595807070166,0.02644073115131934,0.42019770945546614,0.3363215816753059,0.5946469801471579,0.477289175597933,0.12289599268855472,1,0.4268919348149131,0.10615328719561326,-0.2782357626651888,0.23392707210356423
-0.14463888404102998,-0.0419422693469513,0.21676697340939483,-0.00966068084614724,-0.14824815221008117,0.041870331958899644,-0.1593587471176524,-0.07215174857255555,-0.04174978008388257,0.10272963983222327,0.23857135468599877,0.1671564807374042,0.09611593725485448,0.17898241086988229,-0.09976371843995148,0.4268919348149131,1,0.0232683119791187,-0.05944874138980847,0.08567087082961546
-0.4568228984002449,0.1283711716985408,0.3630083733826602,0.006033831008896261,-0.4393700462854488,0.82231391362776185,-0.28335984102161055,0.5685935384927387,0.36603978540230875,0.385925041486159,0.22209865140592477,0.2695860006808755,0.3858115825877253,0.3828553510317873,-0.06624603574252527,0.10615328719561326,0.0232683119791187,1,-0.6679197925646865,0.8028494825452066
0.5891389938754314,-0.26995258600160316,-0.3453902532790858,0.10633301412790884,0.4318930866952293,-0.8413360165949284,0.2154489596728325,-0.4303982038978992,-0.3932793390982653,-0.3797481771009092,-0.2481445648661374,-0.06707775679520327,-0.4873568040557257,-0.5628607274400111,-0.017197061088032282,-0.2782357626651888,-0.05944874138980847,-0.6679197925646865,1,-0.8286630132006414
-0.600818386585547,0.1282525837049416,0.3228371045167546,-0.07481033299425059,-0.5358883686876134,0.9572331390207367,-0.28409775564498035,0.5828438653376776,0.3844899245574147,0.47151886619129635,0.33687102331986224,0.14491949174877772,0.5165668442982652,0.48796809219988335,0.05194867513438942,0.23392707210356423,0.08567087082961546,0.8028494825452066,-0.8286630132006414,1
